transaction_id,is_fraud,fraud_score,fraud_type,detection_method,time_to_detection_hours
TXN00022525,0,0.065,,,
TXN00049998,0,0.27,,,
TXN00043184,0,0.029,,,
TXN00029228,0,0.023,,,
TXN00036436,0,0.031,,,
TXN00020540,1,0.801,account_takeover,manual_review,13.637704102328124
TXN00035900,0,0.243,,,
TXN00030123,0,0.28,,,
TXN00021829,0,0.269,,,
TXN00006595,0,0.019,,,
TXN00043625,0,0.184,,,
TXN00029814,0,0.191,,,
TXN00012055,0,0.192,,,
TXN00041897,0,0.265,,,
TXN00044911,0,0.079,,,
TXN00018773,0,0.054,,,
TXN00045657,0,0.054,,,
TXN00019797,0,0.085,,,
TXN00049833,0,0.281,,,
TXN00042824,0,0.157,,,
TXN00006393,0,0.081,,,
TXN00034850,0,0.293,,,
TXN00035157,0,0.215,,,
TXN00026475,0,0.199,,,
TXN00033663,0,0.146,,,
TXN00027094,0,0.15,,,
TXN00046283,0,0.278,,,
TXN00021919,0,0.234,,,
TXN00049102,0,0.153,,,
TXN00024062,0,0.275,,,
TXN00028315,0,0.141,,,
TXN00001199,0,0.211,,,
TXN00028637,0,0.068,,,
TXN00007174,0,0.29,,,
TXN00018484,0,0.076,,,
TXN00004527,0,0.298,,,
TXN00024276,0,0.2,,,
TXN00047556,0,0.004,,,
TXN00000852,0,0.16,,,
TXN00009969,0,0.103,,,
TXN00036446,0,0.111,,,
TXN00016531,0,0.102,,,
TXN00015885,0,0.073,,,
TXN00022450,0,0.123,,,
TXN00003336,0,0.157,,,
TXN00027008,0,0.064,,,
TXN00010555,0,0.266,,,
TXN00018567,0,0.191,,,
TXN00010925,0,0.222,,,
TXN00023036,0,0.285,,,
TXN00012748,0,0.092,,,
TXN00003681,0,0.156,,,
TXN00036202,0,0.229,,,
TXN00007630,0,0.092,,,
TXN00033685,0,0.027,,,
TXN00043072,0,0.013,,,
TXN00027356,0,0.134,,,
TXN00014000,0,0.109,,,
TXN00018432,0,0.171,,,
TXN00044354,0,0.2,,,
TXN00043073,0,0.241,,,
TXN00031046,0,0.036,,,
TXN00021222,0,0.142,,,
TXN00000389,0,0.175,,,
TXN00043731,0,0.103,,,
TXN00047724,0,0.186,,,
TXN00048752,0,0.279,,,
TXN00033997,0,0.193,,,
TXN00036960,0,0.239,,,
TXN00003631,0,0.135,,,
TXN00010639,0,0.157,,,
TXN00007702,0,0.265,,,
TXN00035527,0,0.244,,,
TXN00010758,0,0.06,,,
TXN00049697,1,0.635,stolen_card,ml_model,52.549903146707564
TXN00047664,0,0.106,,,
TXN00016035,0,0.108,,,
TXN00041957,0,0.179,,,
TXN00017211,0,0.009,,,
TXN00036951,0,0.258,,,
TXN00022297,0,0.291,,,
TXN00018347,0,0.23,,,
TXN00032353,0,0.107,,,
TXN00003738,0,0.117,,,
TXN00047593,1,0.875,account_takeover,ml_model,23.038804874315773
TXN00030466,0,0.012,,,
TXN00046657,0,0.034,,,
TXN00019090,0,0.21,,,
TXN00015738,0,0.162,,,
TXN00022757,0,0.018,,,
TXN00017260,0,0.126,,,
TXN00018066,0,0.099,,,
TXN00045507,0,0.241,,,
TXN00039734,0,0.035,,,
TXN00035888,0,0.02,,,
TXN00009822,0,0.015,,,
TXN00004605,0,0.105,,,
TXN00001995,0,0.277,,,
TXN00037482,0,0.06,,,
TXN00029769,0,0.101,,,
TXN00011359,0,0.152,,,
TXN00048596,0,0.075,,,
TXN00002341,0,0.267,,,
TXN00005185,0,0.052,,,
TXN00019538,0,0.156,,,
TXN00024088,0,0.135,,,
TXN00000399,0,0.003,,,
TXN00021753,0,0.15,,,
TXN00034174,0,0.298,,,
TXN00044750,0,0.29,,,
TXN00028925,0,0.243,,,
TXN00019583,0,0.029,,,
TXN00003033,0,0.282,,,
TXN00031592,0,0.282,,,
TXN00042948,0,0.139,,,
TXN00021382,0,0.167,,,
TXN00015580,0,0.001,,,
TXN00012376,0,0.187,,,
TXN00026203,0,0.169,,,
TXN00027892,0,0.022,,,
TXN00017263,0,0.187,,,
TXN00045860,0,0.242,,,
TXN00033194,0,0.234,,,
TXN00019591,0,0.089,,,
TXN00020764,0,0.018,,,
TXN00021660,0,0.027,,,
TXN00030925,0,0.022,,,
TXN00005492,0,0.286,,,
TXN00042576,0,0.152,,,
TXN00023103,0,0.057,,,
TXN00032703,0,0.185,,,
TXN00024704,0,0.042,,,
TXN00049653,0,0.013,,,
TXN00004639,0,0.113,,,
TXN00019268,0,0.261,,,
TXN00003326,0,0.149,,,
TXN00037005,0,0.136,,,
TXN00048325,0,0.066,,,
TXN00009072,0,0.267,,,
TXN00016343,0,0.108,,,
TXN00010612,0,0.293,,,
TXN00039960,0,0.072,,,
TXN00028426,0,0.294,,,
TXN00020488,0,0.106,,,
TXN00011970,0,0.3,,,
TXN00020042,0,0.184,,,
TXN00013637,0,0.139,,,
TXN00042931,0,0.093,,,
TXN00000420,0,0.048,,,
TXN00045573,0,0.14,,,
TXN00001156,0,0.003,,,
TXN00003993,0,0.095,,,
TXN00037866,0,0.26,,,
TXN00032957,0,0.116,,,
TXN00010068,0,0.091,,,
TXN00003891,0,0.287,,,
TXN00009347,0,0.125,,,
TXN00038124,0,0.247,,,
TXN00020727,0,0.253,,,
TXN00027479,0,0.194,,,
TXN00039515,0,0.212,,,
TXN00049492,0,0.025,,,
TXN00045081,0,0.028,,,
TXN00043505,0,0.033,,,
TXN00049114,0,0.18,,,
TXN00015640,0,0.062,,,
TXN00021706,0,0.263,,,
TXN00015274,0,0.153,,,
TXN00020942,0,0.153,,,
TXN00044123,0,0.21,,,
TXN00004714,0,0.215,,,
TXN00034428,0,0.261,,,
TXN00036271,0,0.12,,,
TXN00040812,0,0.069,,,
TXN00046780,0,0.242,,,
TXN00006951,0,0.171,,,
TXN00007655,0,0.285,,,
TXN00023583,0,0.011,,,
TXN00044368,0,0.053,,,
TXN00014248,0,0.284,,,
TXN00039498,0,0.144,,,
TXN00032686,0,0.202,,,
TXN00025828,0,0.188,,,
TXN00038596,0,0.079,,,
TXN00017106,0,0.164,,,
TXN00025116,0,0.134,,,
TXN00019223,0,0.038,,,
TXN00012676,0,0.156,,,
TXN00030996,0,0.01,,,
TXN00015416,0,0.156,,,
TXN00041828,0,0.181,,,
TXN00029658,0,0.035,,,
TXN00035484,0,0.099,,,
TXN00045320,0,0.115,,,
TXN00025610,0,0.008,,,
TXN00017300,0,0.025,,,
TXN00007656,0,0.199,,,
TXN00048489,0,0.202,,,
TXN00027973,0,0.095,,,
TXN00039244,0,0.167,,,
TXN00021048,0,0.254,,,
TXN00044506,0,0.096,,,
TXN00026533,0,0.228,,,
TXN00013464,0,0.287,,,
TXN00033373,0,0.212,,,
TXN00044423,0,0.28,,,
TXN00035939,0,0.178,,,
TXN00038500,0,0.13,,,
TXN00008346,0,0.246,,,
TXN00038199,0,0.158,,,
TXN00031812,0,0.184,,,
TXN00012168,0,0.21,,,
TXN00011119,0,0.083,,,
TXN00045251,0,0.088,,,
TXN00024385,0,0.081,,,
TXN00030147,0,0.279,,,
TXN00048902,0,0.076,,,
TXN00017402,0,0.013,,,
TXN00009413,0,0.109,,,
TXN00040499,0,0.282,,,
TXN00019590,0,0.052,,,
TXN00045895,0,0.055,,,
TXN00007147,0,0.12,,,
TXN00022667,0,0.056,,,
TXN00003739,0,0.034,,,
TXN00002211,0,0.126,,,
TXN00034183,0,0.175,,,
TXN00023663,0,0.05,,,
TXN00029793,0,0.273,,,
TXN00026279,0,0.078,,,
TXN00041036,0,0.047,,,
TXN00029687,0,0.232,,,
TXN00004191,0,0.067,,,
TXN00044437,0,0.227,,,
TXN00000448,0,0.2,,,
TXN00041967,0,0.132,,,
TXN00013952,0,0.204,,,
TXN00029516,0,0.297,,,
TXN00030800,0,0.154,,,
TXN00031963,0,0.228,,,
TXN00002539,0,0.077,,,
TXN00028781,0,0.295,,,
TXN00016458,0,0.185,,,
TXN00006016,0,0.12,,,
TXN00008722,0,0.168,,,
TXN00017391,0,0.136,,,
TXN00010868,0,0.001,,,
TXN00011570,0,0.224,,,
TXN00022566,0,0.046,,,
TXN00044261,0,0.13,,,
TXN00010120,0,0.078,,,
TXN00000400,0,0.111,,,
TXN00019932,0,0.263,,,
TXN00016661,0,0.25,,,
TXN00049920,0,0.29,,,
TXN00026377,0,0.02,,,
TXN00030105,1,0.612,synthetic_identity,rule_based,77.08113465047225
TXN00021316,0,0.078,,,
TXN00036110,0,0.158,,,
TXN00004763,0,0.291,,,
TXN00025084,0,0.191,,,
TXN00027046,0,0.285,,,
TXN00044173,0,0.118,,,
TXN00027175,0,0.187,,,
TXN00012703,0,0.057,,,
TXN00039996,0,0.24,,,
TXN00002929,0,0.251,,,
TXN00045199,0,0.037,,,
TXN00002842,0,0.047,,,
TXN00036548,0,0.0,,,
TXN00020784,0,0.264,,,
TXN00047824,0,0.238,,,
TXN00023814,0,0.022,,,
TXN00048924,0,0.117,,,
TXN00020217,0,0.276,,,
TXN00047656,0,0.143,,,
TXN00004303,0,0.293,,,
TXN00008981,0,0.045,,,
TXN00045890,0,0.086,,,
TXN00011061,0,0.052,,,
TXN00041348,0,0.112,,,
TXN00009327,0,0.074,,,
TXN00017931,0,0.21,,,
TXN00049599,0,0.158,,,
TXN00048150,0,0.139,,,
TXN00046185,0,0.197,,,
TXN00013444,0,0.206,,,
TXN00006559,0,0.067,,,
TXN00013420,0,0.129,,,
TXN00025700,0,0.145,,,
TXN00010638,0,0.249,,,
TXN00043069,0,0.02,,,
TXN00049079,0,0.085,,,
TXN00017382,0,0.078,,,
TXN00025999,0,0.161,,,
TXN00009084,0,0.162,,,
TXN00030587,0,0.097,,,
TXN00012881,0,0.027,,,
TXN00001857,0,0.26,,,
TXN00017956,0,0.292,,,
TXN00019550,0,0.298,,,
TXN00049215,0,0.291,,,
TXN00035268,0,0.298,,,
TXN00001646,0,0.215,,,
TXN00034283,0,0.172,,,
TXN00040436,0,0.22,,,
TXN00037140,0,0.019,,,
TXN00000559,0,0.004,,,
TXN00027109,0,0.166,,,
TXN00043554,0,0.285,,,
TXN00049515,0,0.082,,,
TXN00005695,0,0.11,,,
TXN00022364,0,0.14,,,
TXN00046398,0,0.031,,,
TXN00014296,0,0.199,,,
TXN00038998,0,0.172,,,
TXN00015912,0,0.192,,,
TXN00025086,0,0.244,,,
TXN00047677,0,0.086,,,
TXN00019011,0,0.063,,,
TXN00044335,0,0.066,,,
TXN00016352,0,0.23,,,
TXN00011382,0,0.035,,,
TXN00035237,0,0.148,,,
TXN00011204,0,0.199,,,
TXN00014065,0,0.285,,,
TXN00028710,0,0.095,,,
TXN00025218,0,0.195,,,
TXN00022999,0,0.186,,,
TXN00000108,0,0.088,,,
TXN00008904,0,0.288,,,
TXN00012387,0,0.05,,,
TXN00048199,0,0.175,,,
TXN00027789,0,0.095,,,
TXN00025819,0,0.092,,,
TXN00018188,0,0.035,,,
TXN00012944,0,0.1,,,
TXN00040849,0,0.165,,,
TXN00040793,0,0.182,,,
TXN00026716,0,0.158,,,
TXN00030843,0,0.221,,,
TXN00036675,0,0.018,,,
TXN00030492,0,0.092,,,
TXN00031282,0,0.006,,,
TXN00011906,0,0.108,,,
TXN00037208,0,0.27,,,
TXN00027939,0,0.008,,,
TXN00039334,0,0.264,,,
TXN00016372,0,0.236,,,
TXN00025451,0,0.051,,,
TXN00002423,0,0.288,,,
TXN00028531,0,0.205,,,
TXN00008007,0,0.195,,,
TXN00001631,0,0.109,,,
TXN00042456,0,0.145,,,
TXN00005158,0,0.173,,,
TXN00011526,0,0.099,,,
TXN00017613,0,0.249,,,
TXN00024744,0,0.016,,,
TXN00046947,0,0.186,,,
TXN00028954,0,0.114,,,
TXN00006132,0,0.054,,,
TXN00006641,0,0.195,,,
TXN00004243,1,0.893,stolen_card,manual_review,12.228948326878232
TXN00005214,0,0.127,,,
TXN00043086,0,0.051,,,
TXN00024932,0,0.112,,,
TXN00047194,0,0.17,,,
TXN00003433,0,0.088,,,
TXN00020705,0,0.006,,,
TXN00025435,0,0.221,,,
TXN00030481,1,0.722,account_takeover,ml_model,6.125330015185122
TXN00009958,0,0.099,,,
TXN00014155,0,0.095,,,
TXN00010049,0,0.186,,,
TXN00010733,0,0.178,,,
TXN00047855,0,0.1,,,
TXN00005631,0,0.138,,,
TXN00040516,0,0.217,,,
TXN00006666,0,0.272,,,
TXN00029352,0,0.133,,,
TXN00033999,0,0.245,,,
TXN00028265,0,0.231,,,
TXN00047956,0,0.149,,,
TXN00039039,0,0.215,,,
TXN00016085,0,0.08,,,
TXN00002071,0,0.167,,,
TXN00006245,0,0.236,,,
TXN00027643,0,0.025,,,
TXN00012054,0,0.144,,,
TXN00034087,0,0.079,,,
TXN00014512,0,0.042,,,
TXN00028730,0,0.177,,,
TXN00036236,0,0.145,,,
TXN00011819,0,0.251,,,
TXN00036813,0,0.062,,,
TXN00003743,0,0.051,,,
TXN00012033,0,0.014,,,
TXN00012583,0,0.066,,,
TXN00026382,0,0.083,,,
TXN00042459,0,0.281,,,
TXN00037507,0,0.226,,,
TXN00034841,0,0.159,,,
TXN00011854,0,0.073,,,
TXN00021198,0,0.192,,,
TXN00010089,0,0.1,,,
TXN00016051,0,0.222,,,
TXN00031965,0,0.011,,,
TXN00018198,0,0.162,,,
TXN00018568,0,0.195,,,
TXN00026000,0,0.173,,,
TXN00016054,0,0.153,,,
TXN00041352,0,0.048,,,
TXN00005119,0,0.299,,,
TXN00003941,0,0.236,,,
TXN00002807,0,0.244,,,
TXN00036551,0,0.105,,,
TXN00018750,0,0.239,,,
TXN00044791,0,0.079,,,
TXN00032734,0,0.11,,,
TXN00030554,0,0.241,,,
TXN00041723,0,0.222,,,
TXN00015718,0,0.169,,,
TXN00049805,0,0.058,,,
TXN00013177,0,0.059,,,
TXN00015319,0,0.161,,,
TXN00010812,0,0.295,,,
TXN00007978,0,0.224,,,
TXN00040798,0,0.057,,,
TXN00042053,0,0.066,,,
TXN00004574,0,0.183,,,
TXN00044195,0,0.096,,,
TXN00047044,0,0.153,,,
TXN00035209,0,0.019,,,
TXN00035230,0,0.266,,,
TXN00048859,0,0.212,,,
TXN00007279,0,0.158,,,
TXN00046402,0,0.185,,,
TXN00039906,0,0.081,,,
TXN00000332,0,0.226,,,
TXN00037074,0,0.029,,,
TXN00037079,0,0.298,,,
TXN00047018,0,0.233,,,
TXN00008263,0,0.213,,,
TXN00014995,0,0.02,,,
TXN00011860,0,0.049,,,
TXN00001201,0,0.224,,,
TXN00021655,0,0.263,,,
TXN00047183,0,0.086,,,
TXN00012668,0,0.115,,,
TXN00037455,0,0.268,,,
TXN00001108,0,0.3,,,
TXN00015254,0,0.093,,,
TXN00026363,0,0.165,,,
TXN00024411,0,0.166,,,
TXN00020337,0,0.24,,,
TXN00011419,0,0.21,,,
TXN00014643,0,0.063,,,
TXN00006046,0,0.292,,,
TXN00014245,0,0.026,,,
TXN00029021,0,0.227,,,
TXN00036933,0,0.265,,,
TXN00002868,0,0.087,,,
TXN00023735,1,0.747,synthetic_identity,rule_based,27.26487786887271
TXN00011363,0,0.003,,,
TXN00037320,0,0.032,,,
TXN00005686,0,0.204,,,
TXN00012107,0,0.017,,,
TXN00046725,0,0.041,,,
TXN00003338,0,0.078,,,
TXN00042955,0,0.201,,,
TXN00044840,0,0.112,,,
TXN00043220,0,0.243,,,
TXN00032168,0,0.23,,,
TXN00029599,0,0.091,,,
TXN00023491,0,0.069,,,
TXN00038483,0,0.127,,,
TXN00041068,0,0.0,,,
TXN00028534,0,0.289,,,
TXN00029108,0,0.255,,,
TXN00042256,0,0.142,,,
TXN00002945,0,0.261,,,
TXN00016543,0,0.164,,,
TXN00013558,0,0.213,,,
TXN00025837,0,0.023,,,
TXN00032685,0,0.001,,,
TXN00023433,0,0.007,,,
TXN00010532,0,0.076,,,
TXN00048517,0,0.21,,,
TXN00013769,0,0.073,,,
TXN00049212,0,0.264,,,
TXN00038914,0,0.268,,,
TXN00030083,0,0.172,,,
TXN00046467,0,0.129,,,
TXN00025549,0,0.197,,,
TXN00023622,0,0.288,,,
TXN00018658,0,0.028,,,
TXN00015731,0,0.113,,,
TXN00044468,0,0.093,,,
TXN00010010,0,0.243,,,
TXN00002006,0,0.054,,,
TXN00020328,0,0.02,,,
TXN00042788,0,0.225,,,
TXN00019992,0,0.209,,,
TXN00006087,0,0.041,,,
TXN00048747,0,0.107,,,
TXN00041865,1,0.633,account_takeover,manual_review,104.17484004865025
TXN00015684,0,0.091,,,
TXN00037995,0,0.211,,,
TXN00038646,0,0.203,,,
TXN00021319,0,0.117,,,
TXN00034969,0,0.02,,,
TXN00036543,0,0.125,,,
TXN00049609,0,0.25,,,
TXN00023946,0,0.046,,,
TXN00003528,0,0.141,,,
TXN00038978,0,0.16,,,
TXN00016769,0,0.094,,,
TXN00047324,0,0.191,,,
TXN00029322,0,0.177,,,
TXN00010442,0,0.059,,,
TXN00026143,0,0.212,,,
TXN00034003,0,0.058,,,
TXN00026619,0,0.116,,,
TXN00041292,0,0.073,,,
TXN00021046,0,0.227,,,
TXN00014838,0,0.004,,,
TXN00023647,0,0.162,,,
TXN00025465,0,0.141,,,
TXN00005624,0,0.149,,,
TXN00032508,0,0.094,,,
TXN00033274,0,0.221,,,
TXN00004575,0,0.026,,,
TXN00015957,0,0.23,,,
TXN00046629,0,0.169,,,
TXN00004003,0,0.156,,,
TXN00004919,0,0.117,,,
TXN00040138,0,0.125,,,
TXN00000711,0,0.072,,,
TXN00046792,0,0.166,,,
TXN00019005,0,0.063,,,
TXN00012120,0,0.221,,,
TXN00022895,0,0.005,,,
TXN00023829,0,0.134,,,
TXN00030091,0,0.068,,,
TXN00041931,0,0.189,,,
TXN00001749,0,0.273,,,
TXN00042115,0,0.101,,,
TXN00048823,0,0.009,,,
TXN00047381,0,0.239,,,
TXN00045782,0,0.191,,,
TXN00023079,0,0.176,,,
TXN00041236,0,0.137,,,
TXN00020839,0,0.038,,,
TXN00029071,0,0.176,,,
TXN00029778,0,0.222,,,
TXN00030571,0,0.008,,,
TXN00018936,0,0.2,,,
TXN00020366,0,0.012,,,
TXN00014985,0,0.011,,,
TXN00014553,0,0.296,,,
TXN00036488,0,0.145,,,
TXN00001903,0,0.121,,,
TXN00041389,0,0.137,,,
TXN00005154,0,0.266,,,
TXN00017997,0,0.002,,,
TXN00028474,0,0.089,,,
TXN00035779,0,0.122,,,
TXN00022530,0,0.184,,,
TXN00042974,0,0.094,,,
TXN00041436,0,0.289,,,
TXN00029537,0,0.07,,,
TXN00028075,0,0.039,,,
TXN00047894,0,0.239,,,
TXN00003645,0,0.225,,,
TXN00030782,0,0.181,,,
TXN00009768,0,0.146,,,
TXN00014373,0,0.123,,,
TXN00048960,0,0.146,,,
TXN00000093,0,0.043,,,
TXN00008419,0,0.035,,,
TXN00040366,0,0.216,,,
TXN00014940,0,0.293,,,
TXN00017261,0,0.08,,,
TXN00003377,0,0.246,,,
TXN00031877,0,0.117,,,
TXN00007356,0,0.171,,,
TXN00011627,0,0.046,,,
TXN00043332,0,0.298,,,
TXN00017951,0,0.01,,,
TXN00026920,0,0.208,,,
TXN00008212,0,0.189,,,
TXN00001245,0,0.049,,,
TXN00011280,0,0.282,,,
TXN00017234,0,0.081,,,
TXN00045012,0,0.111,,,
TXN00040825,0,0.079,,,
TXN00030720,0,0.254,,,
TXN00000158,0,0.072,,,
TXN00048618,0,0.159,,,
TXN00022779,0,0.162,,,
TXN00032524,0,0.156,,,
TXN00000432,0,0.224,,,
TXN00024155,0,0.242,,,
TXN00018585,1,0.856,stolen_card,ml_model,0.48041643536966594
TXN00006555,0,0.012,,,
TXN00047573,0,0.26,,,
TXN00041860,0,0.142,,,
TXN00046875,0,0.191,,,
TXN00043981,0,0.293,,,
TXN00030765,0,0.2,,,
TXN00014688,0,0.295,,,
TXN00002638,0,0.275,,,
TXN00011489,0,0.295,,,
TXN00015685,0,0.056,,,
TXN00043982,0,0.223,,,
TXN00044704,0,0.01,,,
TXN00037779,0,0.287,,,
TXN00022472,0,0.122,,,
TXN00036711,0,0.128,,,
TXN00026759,0,0.251,,,
TXN00046966,0,0.126,,,
TXN00046600,0,0.049,,,
TXN00035860,0,0.088,,,
TXN00020883,0,0.25,,,
TXN00001884,0,0.046,,,
TXN00002839,0,0.261,,,
TXN00046954,0,0.261,,,
TXN00042428,0,0.113,,,
TXN00041038,0,0.234,,,
TXN00040193,0,0.272,,,
TXN00032212,0,0.177,,,
TXN00001179,0,0.089,,,
TXN00041482,0,0.289,,,
TXN00015148,0,0.247,,,
TXN00046129,0,0.059,,,
TXN00013969,0,0.048,,,
TXN00040194,0,0.26,,,
TXN00006283,0,0.073,,,
TXN00012765,0,0.208,,,
TXN00046825,0,0.104,,,
TXN00002443,0,0.023,,,
TXN00044274,0,0.227,,,
TXN00041009,0,0.136,,,
TXN00013794,0,0.259,,,
TXN00048104,0,0.297,,,
TXN00035985,0,0.238,,,
TXN00042169,0,0.067,,,
TXN00007708,0,0.007,,,
TXN00027802,0,0.021,,,
TXN00009344,0,0.273,,,
TXN00017179,0,0.143,,,
TXN00047182,0,0.227,,,
TXN00040405,0,0.04,,,
TXN00006419,0,0.22,,,
TXN00024096,0,0.258,,,
TXN00010714,0,0.203,,,
TXN00004939,0,0.234,,,
TXN00028608,0,0.162,,,
TXN00043613,0,0.228,,,
TXN00013150,0,0.274,,,
TXN00044216,0,0.157,,,
TXN00024248,0,0.226,,,
TXN00030892,0,0.294,,,
TXN00047186,0,0.003,,,
TXN00025469,0,0.192,,,
TXN00019206,0,0.154,,,
TXN00012462,0,0.109,,,
TXN00005303,0,0.266,,,
TXN00005761,0,0.229,,,
TXN00005041,0,0.115,,,
TXN00019769,0,0.129,,,
TXN00048565,0,0.156,,,
TXN00039443,1,0.882,friendly_fraud,ml_model,5.557599881273539
TXN00002493,0,0.002,,,
TXN00011164,0,0.133,,,
TXN00018386,0,0.052,,,
TXN00016056,0,0.082,,,
TXN00041221,0,0.299,,,
TXN00032461,0,0.094,,,
TXN00048495,0,0.014,,,
TXN00044369,0,0.053,,,
TXN00035016,0,0.257,,,
TXN00005856,0,0.03,,,
TXN00020993,0,0.02,,,
TXN00010198,0,0.142,,,
TXN00031003,0,0.197,,,
TXN00003588,0,0.176,,,
TXN00033829,0,0.007,,,
TXN00003423,0,0.221,,,
TXN00019301,0,0.05,,,
TXN00001478,0,0.018,,,
TXN00026971,0,0.203,,,
TXN00033192,0,0.217,,,
TXN00012204,0,0.154,,,
TXN00038547,0,0.083,,,
TXN00012137,0,0.188,,,
TXN00010177,0,0.062,,,
TXN00040105,0,0.265,,,
TXN00026157,0,0.266,,,
TXN00033027,0,0.151,,,
TXN00034601,0,0.218,,,
TXN00024748,0,0.02,,,
TXN00022260,0,0.295,,,
TXN00041446,0,0.177,,,
TXN00047641,0,0.069,,,
TXN00008588,0,0.291,,,
TXN00042294,0,0.129,,,
TXN00012779,0,0.141,,,
TXN00042307,0,0.237,,,
TXN00038277,0,0.29,,,
TXN00045607,0,0.217,,,
TXN00048328,0,0.087,,,
TXN00000767,0,0.163,,,
TXN00016724,0,0.068,,,
TXN00022691,0,0.038,,,
TXN00009078,0,0.292,,,
TXN00013938,0,0.152,,,
TXN00010009,0,0.185,,,
TXN00023026,0,0.118,,,
TXN00044003,0,0.017,,,
TXN00026579,0,0.176,,,
TXN00046350,0,0.218,,,
TXN00012678,0,0.142,,,
TXN00018123,0,0.283,,,
TXN00039298,0,0.204,,,
TXN00031998,0,0.138,,,
TXN00006946,0,0.018,,,
TXN00037554,0,0.168,,,
TXN00021039,0,0.047,,,
TXN00038006,0,0.151,,,
TXN00004849,0,0.168,,,
TXN00012263,0,0.201,,,
TXN00030442,0,0.128,,,
TXN00017404,0,0.129,,,
TXN00019975,0,0.025,,,
TXN00016562,0,0.295,,,
TXN00022980,0,0.157,,,
TXN00013693,0,0.011,,,
TXN00028673,0,0.286,,,
TXN00042303,0,0.297,,,
TXN00015208,0,0.214,,,
TXN00037054,0,0.063,,,
TXN00049560,0,0.171,,,
TXN00012287,0,0.023,,,
TXN00000919,0,0.227,,,
TXN00011397,0,0.153,,,
TXN00022867,0,0.234,,,
TXN00043501,0,0.271,,,
TXN00031185,0,0.036,,,
TXN00048178,0,0.048,,,
TXN00010045,0,0.117,,,
TXN00006612,0,0.148,,,
TXN00004363,0,0.003,,,
TXN00028972,0,0.108,,,
TXN00030223,0,0.265,,,
TXN00013380,0,0.275,,,
TXN00008366,0,0.112,,,
TXN00020743,0,0.222,,,
TXN00042716,0,0.118,,,
TXN00035464,0,0.265,,,
TXN00045961,0,0.011,,,
TXN00045717,0,0.085,,,
TXN00012643,0,0.075,,,
TXN00008801,0,0.052,,,
TXN00010799,0,0.193,,,
TXN00026674,0,0.222,,,
TXN00037360,0,0.27,,,
TXN00022001,0,0.165,,,
TXN00045851,0,0.141,,,
TXN00048867,0,0.235,,,
TXN00049428,0,0.195,,,
TXN00014198,0,0.047,,,
TXN00004622,0,0.249,,,
TXN00049838,0,0.117,,,
TXN00003421,0,0.077,,,
TXN00024540,0,0.107,,,
TXN00040457,0,0.254,,,
TXN00012080,0,0.182,,,
TXN00001812,0,0.038,,,
TXN00048571,0,0.093,,,
TXN00049540,0,0.069,,,
TXN00034062,1,0.866,synthetic_identity,manual_review,41.130120818749646
TXN00012827,0,0.095,,,
TXN00043120,0,0.033,,,
TXN00016050,0,0.159,,,
TXN00032587,0,0.021,,,
TXN00049584,0,0.21,,,
TXN00013891,0,0.299,,,
TXN00039997,0,0.236,,,
TXN00010526,0,0.213,,,
TXN00039863,0,0.114,,,
TXN00022350,0,0.25,,,
TXN00042821,0,0.145,,,
TXN00040291,0,0.109,,,
TXN00033550,0,0.289,,,
TXN00003169,0,0.127,,,
TXN00030413,0,0.143,,,
TXN00024237,0,0.098,,,
TXN00002502,0,0.014,,,
TXN00016200,0,0.269,,,
TXN00029276,1,0.882,stolen_card,rule_based,15.628189569835676
TXN00030368,0,0.053,,,
TXN00014678,0,0.176,,,
TXN00031122,0,0.224,,,
TXN00043648,0,0.116,,,
TXN00019882,0,0.053,,,
TXN00023074,0,0.05,,,
TXN00015356,0,0.147,,,
TXN00005193,0,0.249,,,
TXN00001510,0,0.168,,,
TXN00028649,0,0.235,,,
TXN00046492,0,0.014,,,
TXN00013973,0,0.278,,,
TXN00041017,0,0.185,,,
TXN00048051,0,0.23,,,
TXN00011223,0,0.279,,,
TXN00047537,0,0.169,,,
TXN00012588,0,0.088,,,
TXN00044893,0,0.104,,,
TXN00037174,0,0.072,,,
TXN00007082,0,0.12,,,
TXN00043406,0,0.093,,,
TXN00047230,0,0.228,,,
TXN00044415,0,0.015,,,
TXN00005998,0,0.09,,,
TXN00040859,0,0.014,,,
TXN00026861,0,0.099,,,
TXN00015111,0,0.012,,,
TXN00004063,0,0.268,,,
TXN00012286,0,0.247,,,
TXN00043977,0,0.024,,,
TXN00036536,0,0.291,,,
TXN00001690,0,0.185,,,
TXN00020333,0,0.064,,,
TXN00047046,0,0.139,,,
TXN00015507,0,0.081,,,
TXN00002902,0,0.111,,,
TXN00044070,0,0.12,,,
TXN00004584,0,0.061,,,
TXN00008486,0,0.122,,,
TXN00020524,0,0.113,,,
TXN00009332,0,0.023,,,
TXN00034563,1,0.695,friendly_fraud,customer_report,7.306156634315277
TXN00033120,0,0.289,,,
TXN00009771,0,0.233,,,
TXN00037588,0,0.266,,,
TXN00032963,0,0.0,,,
TXN00018259,0,0.297,,,
TXN00048740,0,0.197,,,
TXN00030127,0,0.22,,,
TXN00047692,0,0.02,,,
TXN00018434,0,0.22,,,
TXN00043014,0,0.046,,,
TXN00043242,0,0.147,,,
TXN00012499,0,0.252,,,
TXN00043623,0,0.277,,,
TXN00002188,0,0.04,,,
