year_month,customer_id,transaction_count,total_spending,avg_transaction_amount,spending_volatility
2024-09-01,99172,1,74.61,74.61,
2024-09-01,99243,1,60.0,60.0,
2024-09-01,99360,1,50.63,50.63,
2024-09-01,99680,1,49.8,49.8,
2024-09-01,99882,1,24.32,24.32,
2024-10-01,10019,1,82.2,82.2,
2024-10-01,10058,1,539.9,539.9,
2024-10-01,10123,1,62.78,62.78,
2024-10-01,10233,1,58.9,58.9,
2024-10-01,10258,1,59.13,59.13,
2024-10-01,10330,1,63.22,63.22,
2024-10-01,10482,1,100.0,100.0,
2024-10-01,10490,1,229.38,229.38,
2024-10-01,10678,1,49.99,49.99,
2024-10-01,10807,1,104.6,104.6,
2024-10-01,10808,1,200.0,200.0,
2024-10-01,10825,1,374.91,374.91,
2024-10-01,10997,1,35.72,35.72,
2024-10-01,11007,1,26.12,26.12,
2024-10-01,11039,1,59.0,59.0,
2024-10-01,11163,1,7.93,7.93,
2024-10-01,11329,1,40.0,40.0,
2024-10-01,11607,1,22.81,22.81,
2024-10-01,11738,1,145.06,145.06,
2024-10-01,11769,1,47.8,47.8,
2024-10-01,11805,1,756.52,756.52,
2024-10-01,11916,1,622.49,622.49,
2024-10-01,12030,1,6.02,6.02,
2024-10-01,12035,1,250.04,250.04,
2024-10-01,12083,1,280.82,280.82,
2024-10-01,12100,1,20.0,20.0,
2024-10-01,12273,1,81.27,81.27,
2024-10-01,12329,1,152.94,152.94,
2024-10-01,12350,1,32.62,32.62,
2024-10-01,12510,1,40.0,40.0,
2024-10-01,12533,1,75.06,75.06,
2024-10-01,12561,1,573.94,573.94,
2024-10-01,12604,1,40.0,40.0,
2024-10-01,12794,1,48.17,48.17,
2024-10-01,12947,1,16.04,16.04,
2024-10-01,13030,1,16.71,16.71,
2024-10-01,13051,1,116.92,116.92,
2024-10-01,13373,1,3.46,3.46,
2024-10-01,13387,1,36.83,36.83,
2024-10-01,13452,1,61.85,61.85,
2024-10-01,13467,1,10.92,10.92,
2024-10-01,13530,1,149.12,149.12,
2024-10-01,13704,1,2.77,2.77,
2024-10-01,13757,1,84.65,84.65,
2024-10-01,13847,1,6.94,6.94,
2024-10-01,13851,1,151.13,151.13,
2024-10-01,13934,1,60.0,60.0,
2024-10-01,14066,1,323.87,323.87,
2024-10-01,14084,1,32.32,32.32,
2024-10-01,14152,1,1.05,1.05,
2024-10-01,14384,1,47.08,47.08,
2024-10-01,14646,1,106.11,106.11,
2024-10-01,14702,1,15.98,15.98,
2024-10-01,14759,1,225.83,225.83,
2024-10-01,14765,1,31.84,31.84,
2024-10-01,14836,1,60.0,60.0,
2024-10-01,14920,1,14.4,14.4,
2024-10-01,15048,1,15.21,15.21,
2024-10-01,15221,1,26.64,26.64,
2024-10-01,15251,1,7.41,7.41,
2024-10-01,15262,1,223.76,223.76,
2024-10-01,15265,1,4.76,4.76,
2024-10-01,15332,1,8.27,8.27,
2024-10-01,15411,1,100.0,100.0,
2024-10-01,15414,1,25.14,25.14,
2024-10-01,15460,1,8.09,8.09,
2024-10-01,15480,1,10.99,10.99,
2024-10-01,15607,1,11.19,11.19,
2024-10-01,15744,1,5.31,5.31,
2024-10-01,15749,1,50.49,50.49,
2024-10-01,15889,1,37.95,37.95,
2024-10-01,16004,1,21.98,21.98,
2024-10-01,16141,1,30.34,30.34,
2024-10-01,16260,1,39.01,39.01,
2024-10-01,16269,2,1719.72,859.86,929.901985802805
2024-10-01,16309,1,8.92,8.92,
2024-10-01,16314,1,246.14,246.14,
2024-10-01,16420,1,18.88,18.88,
2024-10-01,16511,1,100.0,100.0,
2024-10-01,16532,1,116.8,116.8,
2024-10-01,16592,1,20.16,20.16,
2024-10-01,16668,1,21.51,21.51,
2024-10-01,16744,1,67.51,67.51,
2024-10-01,16864,1,6.48,6.48,
2024-10-01,17093,1,75.86,75.86,
2024-10-01,17224,1,127.28,127.28,
2024-10-01,17752,1,80.85,80.85,
2024-10-01,17790,1,100.89,100.89,
2024-10-01,17831,1,38.82,38.82,
2024-10-01,17885,1,83.33,83.33,
2024-10-01,17920,1,8.34,8.34,
2024-10-01,17930,1,6.09,6.09,
2024-10-01,17937,1,55.55,55.55,
2024-10-01,17949,1,40.0,40.0,
2024-10-01,17956,1,38.26,38.26,
2024-10-01,18511,1,158.16,158.16,
2024-10-01,18565,1,4.45,4.45,
2024-10-01,18568,1,189.16,189.16,
2024-10-01,18633,1,80.0,80.0,
2024-10-01,18718,1,60.0,60.0,
2024-10-01,18909,1,24.69,24.69,
2024-10-01,18942,1,38.95,38.95,
2024-10-01,19002,1,16.34,16.34,
2024-10-01,19032,1,4.44,4.44,
2024-10-01,19191,1,55.95,55.95,
2024-10-01,19254,1,1741.35,1741.35,
2024-10-01,19424,1,200.0,200.0,
2024-10-01,19522,1,42.01,42.01,
2024-10-01,19591,1,5.61,5.61,
2024-10-01,19708,1,41.76,41.76,
2024-10-01,19722,1,60.0,60.0,
2024-10-01,19813,1,48.87,48.87,
2024-10-01,19861,1,33.91,33.91,
2024-10-01,19884,1,19.79,19.79,
2024-10-01,20024,1,224.6,224.6,
2024-10-01,20255,1,17.97,17.97,
2024-10-01,20284,1,20.56,20.56,
2024-10-01,20316,1,134.88,134.88,
2024-10-01,20674,1,11.13,11.13,
2024-10-01,20705,1,226.96,226.96,
2024-10-01,20754,1,58.23,58.23,
2024-10-01,20804,1,6.38,6.38,
2024-10-01,20973,1,17.99,17.99,
2024-10-01,21042,1,200.0,200.0,
2024-10-01,21508,1,20.0,20.0,
2024-10-01,21573,1,131.74,131.74,
2024-10-01,22140,1,79.97,79.97,
2024-10-01,22197,1,51.09,51.09,
2024-10-01,22205,1,100.0,100.0,
2024-10-01,22210,1,543.14,543.14,
2024-10-01,22398,1,60.76,60.76,
2024-10-01,22530,1,80.93,80.93,
2024-10-01,22672,1,17.08,17.08,
2024-10-01,22757,1,189.63,189.63,
2024-10-01,22759,1,22.27,22.27,
2024-10-01,22827,1,60.0,60.0,
2024-10-01,22833,1,80.0,80.0,
2024-10-01,23211,1,17.52,17.52,
2024-10-01,23239,1,6.19,6.19,
2024-10-01,23254,1,9.16,9.16,
2024-10-01,23323,1,77.77,77.77,
2024-10-01,23591,1,40.04,40.04,
2024-10-01,23598,1,9.9,9.9,
2024-10-01,23759,1,20.9,20.9,
2024-10-01,23795,1,7.6,7.6,
2024-10-01,23882,1,10.11,10.11,
2024-10-01,23907,1,18.41,18.41,
2024-10-01,24046,1,20.0,20.0,
2024-10-01,24127,1,58.94,58.94,
2024-10-01,24199,1,318.26,318.26,
2024-10-01,24360,1,21.42,21.42,
2024-10-01,24397,1,313.86,313.86,
2024-10-01,24541,1,27.15,27.15,
2024-10-01,24559,1,461.17,461.17,
2024-10-01,24589,1,182.49,182.49,
2024-10-01,24750,1,58.17,58.17,
2024-10-01,24936,1,126.73,126.73,
2024-10-01,24973,1,9.07,9.07,
2024-10-01,25038,1,38.04,38.04,
2024-10-01,25061,1,29.7,29.7,
2024-10-01,25120,1,615.11,615.11,
2024-10-01,25150,1,293.87,293.87,
2024-10-01,25325,1,66.59,66.59,
2024-10-01,25329,1,235.47,235.47,
2024-10-01,25331,1,60.44,60.44,
2024-10-01,25335,1,40.0,40.0,
2024-10-01,25561,1,36.79,36.79,
2024-10-01,25660,1,157.41,157.41,
2024-10-01,25718,1,209.9,209.9,
2024-10-01,25879,1,116.43,116.43,
2024-10-01,25938,1,1215.02,1215.02,
2024-10-01,25939,1,80.0,80.0,
2024-10-01,26020,1,120.18,120.18,
2024-10-01,26148,1,79.21,79.21,
2024-10-01,26164,1,40.0,40.0,
2024-10-01,26326,1,23.87,23.87,
2024-10-01,26338,1,29.29,29.29,
2024-10-01,26483,1,39.53,39.53,
2024-10-01,26495,1,591.61,591.61,
2024-10-01,26557,1,28.73,28.73,
2024-10-01,26692,1,80.0,80.0,
2024-10-01,26953,1,105.16,105.16,
2024-10-01,26978,1,418.15,418.15,
2024-10-01,27360,1,14.95,14.95,
2024-10-01,27532,1,190.11,190.11,
2024-10-01,27606,1,13.23,13.23,
2024-10-01,27661,1,6.8,6.8,
2024-10-01,27726,1,60.0,60.0,
2024-10-01,27751,1,200.0,200.0,
2024-10-01,28083,1,137.47,137.47,
2024-10-01,28123,1,595.87,595.87,
2024-10-01,28139,1,11.05,11.05,
2024-10-01,28214,1,103.96,103.96,
2024-10-01,28399,1,183.04,183.04,
2024-10-01,28477,1,172.24,172.24,
2024-10-01,28485,1,9.25,9.25,
2024-10-01,28702,1,724.09,724.09,
2024-10-01,28966,1,13.35,13.35,
2024-10-01,29053,1,345.83,345.83,
2024-10-01,29129,1,24.8,24.8,
2024-10-01,29173,1,161.3,161.3,
2024-10-01,29212,1,34.45,34.45,
2024-10-01,29223,1,80.0,80.0,
2024-10-01,29398,1,305.28,305.28,
2024-10-01,29512,1,52.45,52.45,
2024-10-01,29698,1,173.09,173.09,
2024-10-01,29848,1,6.0,6.0,
2024-10-01,30116,1,22.79,22.79,
2024-10-01,30447,1,68.0,68.0,
2024-10-01,30476,1,14.67,14.67,
2024-10-01,30505,1,85.86,85.86,
2024-10-01,30531,1,1.3,1.3,
2024-10-01,30691,1,31.3,31.3,
2024-10-01,30736,1,165.64,165.64,
2024-10-01,30816,1,41.95,41.95,
2024-10-01,30998,1,100.0,100.0,
2024-10-01,31060,1,200.88,200.88,
2024-10-01,31145,1,60.0,60.0,
2024-10-01,31172,1,16.26,16.26,
2024-10-01,31262,1,4.23,4.23,
2024-10-01,31405,1,33.75,33.75,
2024-10-01,31472,1,20.0,20.0,
2024-10-01,31510,1,9.64,9.64,
2024-10-01,31515,1,67.23,67.23,
2024-10-01,31669,1,200.0,200.0,
2024-10-01,31683,1,287.31,287.31,
2024-10-01,31736,1,67.96,67.96,
2024-10-01,31810,1,56.65,56.65,
2024-10-01,31996,1,15.4,15.4,
2024-10-01,32138,1,80.23,80.23,
2024-10-01,32180,1,26.05,26.05,
2024-10-01,32491,1,73.75,73.75,
2024-10-01,32647,1,29.77,29.77,
2024-10-01,32837,1,292.22,292.22,
2024-10-01,32881,1,79.48,79.48,
2024-10-01,32921,1,885.37,885.37,
2024-10-01,32971,1,62.77,62.77,
2024-10-01,33015,1,60.0,60.0,
2024-10-01,33158,1,52.11,52.11,
2024-10-01,33226,1,15.71,15.71,
2024-10-01,33247,1,70.44,70.44,
2024-10-01,33356,1,108.52,108.52,
2024-10-01,33502,1,114.99,114.99,
2024-10-01,33720,1,18.27,18.27,
2024-10-01,33769,1,100.0,100.0,
2024-10-01,33794,1,44.24,44.24,
2024-10-01,33836,1,60.0,60.0,
2024-10-01,33876,1,159.12,159.12,
2024-10-01,33889,1,100.0,100.0,
2024-10-01,33910,1,67.06,67.06,
2024-10-01,34083,1,60.0,60.0,
2024-10-01,34253,1,55.53,55.53,
2024-10-01,34371,1,130.12,130.12,
2024-10-01,34456,1,12.15,12.15,
2024-10-01,34483,1,922.26,922.26,
2024-10-01,34603,1,46.29,46.29,
2024-10-01,34735,1,27.99,27.99,
2024-10-01,34737,1,280.05,280.05,
2024-10-01,34864,1,37.75,37.75,
2024-10-01,34900,1,264.65,264.65,
2024-10-01,34940,1,2.2,2.2,
2024-10-01,34980,1,526.31,526.31,
2024-10-01,35208,1,40.0,40.0,
2024-10-01,35230,1,14.79,14.79,
2024-10-01,35339,1,6.21,6.21,
2024-10-01,35387,1,189.28,189.28,
2024-10-01,35645,1,148.16,148.16,
2024-10-01,35851,1,4.04,4.04,
2024-10-01,36025,1,132.62,132.62,
2024-10-01,36038,1,32.75,32.75,
2024-10-01,36121,1,5.99,5.99,
2024-10-01,36142,1,8.67,8.67,
2024-10-01,36544,1,217.51,217.51,
2024-10-01,36592,1,200.0,200.0,
2024-10-01,36624,1,106.36,106.36,
2024-10-01,36638,1,608.53,608.53,
2024-10-01,37149,1,125.72,125.72,
2024-10-01,37541,1,41.05,41.05,
2024-10-01,37569,1,20.0,20.0,
2024-10-01,37642,1,22.5,22.5,
2024-10-01,37782,1,18.83,18.83,
2024-10-01,37915,1,96.56,96.56,
2024-10-01,38110,1,51.48,51.48,
2024-10-01,38208,1,80.0,80.0,
2024-10-01,38309,1,1293.35,1293.35,
2024-10-01,38321,1,6.17,6.17,
2024-10-01,38485,1,40.83,40.83,
2024-10-01,38603,1,30.5,30.5,
2024-10-01,38646,1,40.06,40.06,
2024-10-01,38734,1,815.2,815.2,
2024-10-01,38740,1,81.48,81.48,
2024-10-01,38798,1,14.07,14.07,
2024-10-01,38835,1,50.27,50.27,
2024-10-01,38944,1,16.04,16.04,
2024-10-01,39080,1,57.82,57.82,
2024-10-01,39230,1,89.75,89.75,
2024-10-01,39237,1,50.0,50.0,
2024-10-01,39289,1,100.0,100.0,
2024-10-01,39509,1,31.21,31.21,
2024-10-01,39550,1,52.14,52.14,
2024-10-01,39672,1,15.67,15.67,
2024-10-01,39703,1,11.55,11.55,
2024-10-01,39842,1,29.18,29.18,
2024-10-01,40034,1,17.03,17.03,
2024-10-01,40080,1,106.65,106.65,
2024-10-01,40156,1,200.0,200.0,
2024-10-01,40161,1,80.0,80.0,
2024-10-01,40202,1,13.47,13.47,
2024-10-01,40373,1,55.35,55.35,
2024-10-01,40387,1,37.45,37.45,
2024-10-01,40449,1,100.0,100.0,
2024-10-01,40526,1,5.79,5.79,
2024-10-01,40702,2,40.53,20.265,8.421641763931781
2024-10-01,40718,1,123.6,123.6,
2024-10-01,40779,1,8.12,8.12,
2024-10-01,41179,1,264.46,264.46,
2024-10-01,41198,1,82.21,82.21,
2024-10-01,41204,1,11.28,11.28,
2024-10-01,41236,1,63.27,63.27,
2024-10-01,41328,1,7.54,7.54,
2024-10-01,41404,1,76.28,76.28,
2024-10-01,41445,1,251.42,251.42,
2024-10-01,41633,1,8.14,8.14,
2024-10-01,41642,1,6.52,6.52,
2024-10-01,41644,1,34.13,34.13,
2024-10-01,41757,1,325.71,325.71,
2024-10-01,41902,1,2464.56,2464.56,
2024-10-01,42242,1,182.25,182.25,
2024-10-01,42258,1,11.69,11.69,
2024-10-01,42329,1,6.39,6.39,
2024-10-01,42424,1,268.32,268.32,
2024-10-01,42653,1,5.68,5.68,
2024-10-01,42858,1,39.45,39.45,
2024-10-01,42925,1,239.1,239.1,
2024-10-01,42941,1,42.75,42.75,
2024-10-01,43003,1,71.33,71.33,
2024-10-01,43007,1,23.87,23.87,
2024-10-01,43120,1,169.8,169.8,
2024-10-01,43124,1,60.0,60.0,
2024-10-01,43512,1,80.9,80.9,
2024-10-01,43575,1,12.38,12.38,
2024-10-01,43690,1,27.57,27.57,
2024-10-01,44060,1,40.0,40.0,
2024-10-01,44093,1,51.37,51.37,
2024-10-01,44376,1,100.0,100.0,
2024-10-01,44610,1,83.49,83.49,
2024-10-01,44857,1,69.24,69.24,
2024-10-01,44868,1,129.09,129.09,
2024-10-01,45076,1,544.79,544.79,
2024-10-01,45105,1,86.3,86.3,
2024-10-01,45115,1,6.12,6.12,
2024-10-01,45219,1,114.23,114.23,
2024-10-01,45255,1,121.72,121.72,
2024-10-01,45478,1,80.0,80.0,
2024-10-01,45677,1,35.29,35.29,
2024-10-01,45744,1,22.73,22.73,
2024-10-01,45874,1,60.0,60.0,
2024-10-01,46011,1,31.9,31.9,
2024-10-01,46060,1,760.54,760.54,
2024-10-01,46135,1,60.0,60.0,
2024-10-01,46146,1,59.8,59.8,
2024-10-01,46158,1,80.0,80.0,
2024-10-01,46338,1,60.0,60.0,
2024-10-01,46384,1,608.74,608.74,
2024-10-01,46465,1,9.37,9.37,
2024-10-01,46469,1,89.91,89.91,
2024-10-01,46489,1,149.69,149.69,
2024-10-01,46580,1,14.95,14.95,
2024-10-01,46734,1,80.0,80.0,
2024-10-01,46774,2,123.81,61.905,2.877924599429246
2024-10-01,46812,1,38.92,38.92,
2024-10-01,46986,1,145.5,145.5,
2024-10-01,47034,1,15.11,15.11,
2024-10-01,47081,1,100.0,100.0,
2024-10-01,47179,1,8.24,8.24,
2024-10-01,47282,1,114.7,114.7,
2024-10-01,47400,1,99.62,99.62,
2024-10-01,47466,1,220.0,220.0,
2024-10-01,47535,1,9.21,9.21,
2024-10-01,47877,1,603.75,603.75,
2024-10-01,47909,1,23.58,23.58,
2024-10-01,47916,1,46.65,46.65,
2024-10-01,47939,1,268.93,268.93,
2024-10-01,48021,1,244.34,244.34,
2024-10-01,48134,1,39.07,39.07,
2024-10-01,48184,1,100.0,100.0,
2024-10-01,48214,1,200.0,200.0,
2024-10-01,48298,1,337.2,337.2,
2024-10-01,48342,1,141.87,141.87,
2024-10-01,48422,1,1.53,1.53,
2024-10-01,48552,1,204.95,204.95,
2024-10-01,48555,1,60.42,60.42,
2024-10-01,48627,1,10.21,10.21,
2024-10-01,48646,1,14.77,14.77,
2024-10-01,48667,1,95.55,95.55,
2024-10-01,48694,1,100.0,100.0,
2024-10-01,48702,1,313.51,313.51,
2024-10-01,48745,1,200.0,200.0,
2024-10-01,48876,1,6.4,6.4,
2024-10-01,48877,1,26.79,26.79,
2024-10-01,48880,1,42.15,42.15,
2024-10-01,48910,1,75.32,75.32,
2024-10-01,48950,1,96.62,96.62,
2024-10-01,49006,1,116.25,116.25,
2024-10-01,49228,1,77.15,77.15,
2024-10-01,49389,1,12.85,12.85,
2024-10-01,49566,1,46.68,46.68,
2024-10-01,49622,1,304.17,304.17,
2024-10-01,49661,1,63.5,63.5,
2024-10-01,49682,1,22.95,22.95,
2024-10-01,49710,1,209.9,209.9,
2024-10-01,49738,1,17.18,17.18,
2024-10-01,49883,1,11.26,11.26,
2024-10-01,49914,1,200.0,200.0,
2024-10-01,49971,1,60.0,60.0,
2024-10-01,50080,1,28.68,28.68,
2024-10-01,50131,1,129.09,129.09,
2024-10-01,50161,1,112.35,112.35,
2024-10-01,50274,1,349.15,349.15,
2024-10-01,50301,1,8.62,8.62,
2024-10-01,50378,1,100.0,100.0,
2024-10-01,50434,1,4.9,4.9,
2024-10-01,50467,1,16.42,16.42,
2024-10-01,50528,1,5.99,5.99,
2024-10-01,50597,1,58.32,58.32,
2024-10-01,50612,1,452.21,452.21,
2024-10-01,50709,1,20.0,20.0,
2024-10-01,50717,1,36.62,36.62,
2024-10-01,50875,2,224.03,112.015,130.12886094176034
2024-10-01,51150,1,4.92,4.92,
2024-10-01,51225,1,75.09,75.09,
2024-10-01,51242,1,276.22,276.22,
2024-10-01,51308,1,72.26,72.26,
2024-10-01,51405,1,107.9,107.9,
2024-10-01,51407,1,4.32,4.32,
2024-10-01,51640,1,23.94,23.94,
2024-10-01,52026,1,23.67,23.67,
2024-10-01,52183,1,34.95,34.95,
2024-10-01,52193,1,52.63,52.63,
2024-10-01,52248,1,200.0,200.0,
2024-10-01,52270,1,1858.54,1858.54,
2024-10-01,52310,1,142.26,142.26,
2024-10-01,52551,1,15.43,15.43,
2024-10-01,52723,1,13.77,13.77,
2024-10-01,52818,1,228.64,228.64,
2024-10-01,52839,1,64.23,64.23,
2024-10-01,52886,1,1021.73,1021.73,
2024-10-01,52892,1,22.6,22.6,
2024-10-01,52924,1,41.0,41.0,
2024-10-01,53003,1,50.92,50.92,
2024-10-01,53031,1,5677.98,5677.98,
2024-10-01,53147,1,16.93,16.93,
2024-10-01,53221,1,26.03,26.03,
2024-10-01,53358,1,11.58,11.58,
2024-10-01,53565,1,108.74,108.74,
2024-10-01,53620,1,9.48,9.48,
2024-10-01,53645,1,20.0,20.0,
2024-10-01,53734,1,592.64,592.64,
2024-10-01,53815,1,61.76,61.76,
2024-10-01,53845,1,3.77,3.77,
2024-10-01,53912,1,985.73,985.73,
2024-10-01,53940,1,80.0,80.0,
2024-10-01,54040,1,1141.25,1141.25,
2024-10-01,54042,1,123.85,123.85,
2024-10-01,54114,1,125.14,125.14,
2024-10-01,54195,1,6.94,6.94,
2024-10-01,54263,1,64.61,64.61,
2024-10-01,54276,1,23.63,23.63,
2024-10-01,54316,1,5.18,5.18,
2024-10-01,54382,1,221.72,221.72,
2024-10-01,54539,1,36.13,36.13,
2024-10-01,54568,1,7.1,7.1,
2024-10-01,54630,1,8.69,8.69,
2024-10-01,54911,1,147.54,147.54,
2024-10-01,54924,1,72.17,72.17,
2024-10-01,54939,1,16.78,16.78,
2024-10-01,54965,1,2.29,2.29,
2024-10-01,55205,1,47.15,47.15,
2024-10-01,55387,1,19.9,19.9,
2024-10-01,55545,1,40.0,40.0,
2024-10-01,55811,1,30.72,30.72,
2024-10-01,55945,1,7.46,7.46,
2024-10-01,55996,1,6.72,6.72,
2024-10-01,56010,1,57.78,57.78,
2024-10-01,56075,1,21.17,21.17,
2024-10-01,56121,1,10.3,10.3,
2024-10-01,56212,1,30.25,30.25,
2024-10-01,56258,1,60.0,60.0,
2024-10-01,56346,1,15.99,15.99,
2024-10-01,56419,1,134.92,134.92,
2024-10-01,56595,1,86.31,86.31,
2024-10-01,56733,1,117.0,117.0,
2024-10-01,56839,1,32.12,32.12,
2024-10-01,56854,1,1492.66,1492.66,
2024-10-01,56857,1,200.0,200.0,
2024-10-01,57041,1,5.85,5.85,
2024-10-01,57061,1,154.7,154.7,
2024-10-01,57076,1,381.89,381.89,
2024-10-01,57098,1,16.29,16.29,
2024-10-01,57311,1,57.26,57.26,
2024-10-01,57383,1,30.29,30.29,
2024-10-01,57422,1,80.0,80.0,
2024-10-01,57703,1,40.0,40.0,
2024-10-01,57818,1,25.73,25.73,
2024-10-01,57972,1,243.88,243.88,
2024-10-01,57982,1,127.65,127.65,
2024-10-01,58042,1,100.0,100.0,
2024-10-01,58046,1,100.0,100.0,
2024-10-01,58160,1,100.0,100.0,
2024-10-01,58244,1,257.26,257.26,
2024-10-01,58309,1,760.1,760.1,
2024-10-01,58534,1,46.25,46.25,
2024-10-01,58595,1,100.0,100.0,
2024-10-01,58666,1,50.81,50.81,
2024-10-01,58701,1,11.7,11.7,
2024-10-01,58757,1,20.18,20.18,
2024-10-01,58765,1,97.61,97.61,
2024-10-01,58786,1,361.94,361.94,
2024-10-01,58938,1,17.15,17.15,
2024-10-01,59070,1,127.23,127.23,
2024-10-01,59393,1,86.56,86.56,
2024-10-01,59410,1,52.97,52.97,
2024-10-01,59491,1,80.91,80.91,
2024-10-01,59513,1,20.8,20.8,
2024-10-01,59788,1,87.53,87.53,
2024-10-01,59899,1,1111.6,1111.6,
2024-10-01,59902,1,200.0,200.0,
2024-10-01,59959,1,17.43,17.43,
2024-10-01,60087,1,30.48,30.48,
2024-10-01,60088,1,48.65,48.65,
2024-10-01,60090,1,19.98,19.98,
2024-10-01,60295,1,200.0,200.0,
2024-10-01,60338,1,69.18,69.18,
2024-10-01,60472,1,2104.27,2104.27,
2024-10-01,60545,1,219.18,219.18,
2024-10-01,60550,1,156.41,156.41,
2024-10-01,60607,2,717.96,358.98,480.6487634437438
2024-10-01,60729,1,60.0,60.0,
2024-10-01,60816,1,16.64,16.64,
2024-10-01,60877,1,60.79,60.79,
2024-10-01,60892,1,26.41,26.41,
2024-10-01,60907,1,64.46,64.46,
2024-10-01,60938,1,96.07,96.07,
2024-10-01,60949,1,28.13,28.13,
2024-10-01,60973,1,18.02,18.02,
2024-10-01,60978,1,118.95,118.95,
2024-10-01,61020,1,66.09,66.09,
2024-10-01,61036,1,102.7,102.7,
2024-10-01,61106,1,20.0,20.0,
2024-10-01,61128,1,18.79,18.79,
2024-10-01,61388,1,304.84,304.84,
2024-10-01,61461,1,27.66,27.66,
2024-10-01,61540,1,208.21,208.21,
2024-10-01,61557,1,40.21,40.21,
2024-10-01,61600,1,5.88,5.88,
2024-10-01,61700,1,53.33,53.33,
2024-10-01,61704,1,31.43,31.43,
2024-10-01,61706,1,55.54,55.54,
2024-10-01,61761,1,22.19,22.19,
2024-10-01,61869,1,72.44,72.44,
2024-10-01,61958,1,20.0,20.0,
2024-10-01,61981,1,262.2,262.2,
2024-10-01,62008,1,53.85,53.85,
2024-10-01,62025,1,38.65,38.65,
2024-10-01,62095,1,51.29,51.29,
2024-10-01,62302,1,45.3,45.3,
2024-10-01,62311,1,99.2,99.2,
2024-10-01,62327,1,5.82,5.82,
2024-10-01,62330,1,14.01,14.01,
2024-10-01,62366,1,6.82,6.82,
2024-10-01,62394,1,60.0,60.0,
2024-10-01,62425,1,711.83,711.83,
2024-10-01,62468,1,55.48,55.48,
2024-10-01,62501,1,38.62,38.62,
2024-10-01,62655,1,46.71,46.71,
2024-10-01,62729,1,70.5,70.5,
2024-10-01,63217,1,39.69,39.69,
2024-10-01,63348,1,214.08,214.08,
2024-10-01,63396,1,60.27,60.27,
2024-10-01,63464,1,83.69,83.69,
2024-10-01,63579,1,19.86,19.86,
2024-10-01,63623,1,249.3,249.3,
2024-10-01,63646,1,40.0,40.0,
2024-10-01,63734,1,602.55,602.55,
2024-10-01,63818,1,156.28,156.28,
2024-10-01,63884,1,85.56,85.56,
2024-10-01,64191,1,126.48,126.48,
2024-10-01,64266,1,80.0,80.0,
2024-10-01,64277,1,19.21,19.21,
2024-10-01,64373,1,80.0,80.0,
2024-10-01,64386,1,110.65,110.65,
2024-10-01,64395,1,185.2,185.2,
2024-10-01,64414,1,100.0,100.0,
2024-10-01,64536,1,25.17,25.17,
2024-10-01,64589,1,94.93,94.93,
2024-10-01,64603,1,6.59,6.59,
2024-10-01,64651,1,9.48,9.48,
2024-10-01,64698,1,119.47,119.47,
2024-10-01,64734,1,1591.41,1591.41,
2024-10-01,64759,1,60.0,60.0,
2024-10-01,64844,1,68.33,68.33,
2024-10-01,64895,1,68.88,68.88,
2024-10-01,65007,1,130.45,130.45,
2024-10-01,65081,1,48.92,48.92,
2024-10-01,65156,1,98.89,98.89,
2024-10-01,65249,1,22.9,22.9,
2024-10-01,65304,1,84.84,84.84,
2024-10-01,65321,1,60.0,60.0,
2024-10-01,65357,1,367.5,367.5,
2024-10-01,65411,1,100.0,100.0,
2024-10-01,65612,1,19.18,19.18,
2024-10-01,65620,1,3.75,3.75,
2024-10-01,65673,1,34.38,34.38,
2024-10-01,65688,1,32.5,32.5,
2024-10-01,65695,1,14.39,14.39,
2024-10-01,65764,1,12.8,12.8,
2024-10-01,65812,1,21.16,21.16,
2024-10-01,65865,1,80.0,80.0,
2024-10-01,65889,1,70.39,70.39,
2024-10-01,66079,1,140.07,140.07,
2024-10-01,66143,1,8.63,8.63,
2024-10-01,66202,1,22.47,22.47,
2024-10-01,66249,1,4.82,4.82,
2024-10-01,66312,1,5.52,5.52,
2024-10-01,66348,1,7.76,7.76,
2024-10-01,66372,1,50.4,50.4,
2024-10-01,66527,1,53.26,53.26,
2024-10-01,66558,1,7.2,7.2,
2024-10-01,66606,1,40.34,40.34,
2024-10-01,66672,1,644.26,644.26,
2024-10-01,66689,1,104.66,104.66,
2024-10-01,66722,1,26.94,26.94,
2024-10-01,66817,1,50.54,50.54,
2024-10-01,66927,1,38.51,38.51,
2024-10-01,67365,1,1038.38,1038.38,
2024-10-01,67374,1,1530.7,1530.7,
2024-10-01,67484,1,65.27,65.27,
2024-10-01,67498,1,69.97,69.97,
2024-10-01,67567,1,133.9,133.9,
2024-10-01,67636,1,20.0,20.0,
2024-10-01,67679,1,271.98,271.98,
2024-10-01,67690,1,322.37,322.37,
2024-10-01,67808,1,25.15,25.15,
2024-10-01,67868,1,87.89,87.89,
2024-10-01,67885,1,30.27,30.27,
2024-10-01,67996,1,24.99,24.99,
2024-10-01,68001,1,154.87,154.87,
2024-10-01,68006,1,59.76,59.76,
2024-10-01,68134,1,20.47,20.47,
2024-10-01,68448,1,13.65,13.65,
2024-10-01,68474,1,52.25,52.25,
2024-10-01,68533,1,27.6,27.6,
2024-10-01,68541,1,347.37,347.37,
2024-10-01,68609,1,60.0,60.0,
2024-10-01,68715,1,136.83,136.83,
2024-10-01,68718,1,48.83,48.83,
